TimeStamp,AVALANCHE,BLIZZARD,COASTAL_FLOOD,COLD/WIND_CHILL,DEBRIS_FLOW,DENSE_FOG,DENSE_SMOKE,DROUGHT,DUST_DEVIL,DUST_STORM,EXCESSIVE_HEAT,ASTRONOMICAL_LOW_TIDE,EXTREME_COLD/WIND_CHILL,FLASH_FLOOD,FLOOD,FREEZING_FOG,FROST/FREEZE,FUNNEL_CLOUD,HAIL,HEAT,HEAVY_RAIN,HEAVY_SNOW,HIGH_SURF,HIGH_WIND,HURRICANE_(TYPHOON),ICE_STORM,LAKE-EFFECT_SNOW,LAKESHORE_FLOOD,LIGHTNING,MARINE_HAIL,MARINE_HIGH_WIND,MARINE_STRONG_WIND,MARINE_THUNDERSTORM_WIND,RIP_CURRENT,SEICHE,SLEET,SNEAKERWAVE,STORM_SURGE/TIDE,STRONG_WIND,THUNDERSTORM_WIND,TORNADO,TROPICAL_DEPRESSION,TROPICAL_STORM,TSUNAMI,VOLCANIC_ASH,WATERSPOUT,WILDFIRE,WINTER_STORM,WINTER_WEATHER,PRECIPITATION,precip_12m_mean,precip_12m_std,precip_12m_z,season_sin,season_cos
1996-01,0.0,82.0,16.0,43.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,121,229,0.0,0.0,0,1,4,0,207,0.0,191,0.0,5.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,31,0,0.0,0.0,0.0,0,0.0,0.0,42,0,5.639999999999999,,,,0.49999999999999994,0.8660254037844387
1996-02,0.0,0.0,0.0,34.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,22,0,0.0,0.0,0,1,0,0,127,0.0,78,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,3,0,0.0,0.0,0.0,0,0.0,0.0,13,0,5.639999999999999,,,,0.8660254037844386,0.5000000000000001
1996-03,0.0,0.0,10.0,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6,1,0.0,0.0,0,0,0,0,126,0.0,87,0.0,4.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,21,0,0.0,0.0,0.0,0,0.0,0.0,61,3,3.8099999999999996,,,,1.0,6.123233995736766e-17
1996-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,44,28,0.0,0.0,0,14,0,3,27,0.0,5,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,133,1,0.0,0.0,0.0,0,0.0,0.0,0,25,6.33,,,,0.8660254037844387,-0.49999999999999983
1996-05,0.0,0.0,0.0,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,26,26,0.0,0.0,2,23,30,1,19,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,137,2,0.0,0.0,0.0,0,0.0,0.0,0,21,2.64,,,,0.49999999999999994,-0.8660254037844387
1996-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97,20,0.0,0.0,0,68,0,0,0,0.0,0,0.0,0.0,0.0,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,201,7,0.0,0.0,0.0,0,0.0,0.0,0,0,5.709999999999999,,,,1.2246467991473532e-16,-1.0
1996-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97,27,0.0,0.0,7,62,0,23,0,0.0,10,0.0,0.0,0.0,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,138,21,0.0,9.0,0.0,0,1.0,0.0,0,0,5.76,,,,-0.5000000000000001,-0.8660254037844386
1996-08,0.0,0.0,3.0,0.0,0.0,0.0,0,3.0,1.0,0,0.0,0.0,0.0,34,0,0.0,0.0,2,30,0,20,0,4.0,0,0.0,0.0,0.0,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,96,1,0.0,0.0,0.0,0,2.0,0.0,0,0,1.87,,,,-0.8660254037844384,-0.5000000000000004
1996-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,58,0,0.0,0.0,3,11,0,26,0,0.0,3,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,5,35,5,0.0,0.0,0.0,0,0.0,0.0,0,0,4.97,,,,-1.0,-1.8369701987210297e-16
1996-10,0.0,0.0,19.0,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,68,16,0.0,0.0,0,0,0,51,0,0.0,47,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,25,14,0,0.0,0.0,0.0,0,0.0,0.0,0,0,7.52,,,,-0.8660254037844386,0.5000000000000001
1996-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,40,33,0.0,0.0,0,0,0,20,54,0.0,20,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,37,10,0.0,0.0,0.0,0,0.0,0.0,2,20,2.87,,,,-0.5000000000000004,0.8660254037844384
1996-12,0.0,0.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,82,51,0.0,0.0,0,0,0,142,55,0.0,26,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,12,0,0.0,0.0,0.0,0,0.0,0.0,20,13,6.479999999999996,4.9366666666666665,1.7446767522085482,0.8845955741541563,-2.4492935982947064e-16,1.0
1997-01,0.0,0.0,4.0,75.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,9,0.0,0.0,0,0,25,6,65,0.0,2,0.0,0.0,11.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,42,100,3.65,4.770833333333333,1.7661898298743295,-0.6346052470549467,0.49999999999999994,0.8660254037844387
1997-02,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,10,1,0.0,0.0,0,0,93,0,21,0.0,92,0.0,1.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,17,0,0.0,0.0,0.0,0,0.0,0.0,35,44,2.5399999999999996,4.5125,1.8521247012798319,-1.06499308531277,0.8660254037844386,0.5000000000000001
1997-03,0.0,0.0,17.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,4.0,0.0,3,4,0.0,0.0,0,4,30,0,73,0.0,80,0.0,29.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,1.0,46,1,0,0.0,0.0,0.0,0,0.0,0.0,69,39,5.18,4.626666666666666,1.8471025631479907,0.2995682775678117,1.0,6.123233995736766e-17
1997-04,0.0,0.0,0.0,33.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0,0,0,0,47,0.0,12,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,27,0,0,0.0,0.0,0.0,0,0.0,0.0,33,2,2.86,4.3374999999999995,1.8277165336213177,-0.8083857495519713,0.8660254037844387,-0.49999999999999983
1997-05,0.0,0.0,0.0,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16,2,0.0,0.0,3,42,0,22,0,0.0,7,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,1.0,2,186,1,0.0,0.0,0.0,0,0.0,0.0,0,0,3.05,4.371666666666666,1.796667791083023,-0.7356210609586159,0.49999999999999994,-0.8660254037844387
1997-06,0.0,0.0,4.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,18,0,0.0,0.0,1,13,22,23,0,0.0,0,0.0,0.0,0.0,0.0,14,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,52,1,0.0,0.0,0.0,0,0.0,0.0,0,0,3.05,4.1499999999999995,1.7805566034759512,-0.6177843478003515,1.2246467991473532e-16,-1.0
1997-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24,3,0.0,0.0,2,52,32,29,0,0.0,0,0.0,0.0,0.0,0.0,23,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,253,10,0.0,0.0,0.0,0,0.0,2.0,0,0,8.36,4.366666666666666,2.120095766847823,1.8835627124856988,-0.5000000000000001,-0.8660254037844386
1997-08,0.0,0.0,7.0,0.0,0.0,0.0,0,8.0,0.0,0,0.0,0.0,0.0,12,0,0.0,0.0,1,38,24,13,0,0.0,1,0.0,0.0,0.0,0.0,18,0,1.0,0,0,0.0,0.0,0.0,0,0.0,1,175,6,0.0,0.0,0.0,0,1.0,0.0,0,0,3.2100000000000004,4.478333333333333,2.0090198122618412,-0.6313194750953639,-0.8660254037844384,-0.5000000000000004
1997-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9,1,0.0,0.0,1,0,0,13,0,0.0,3,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,15,3,0.0,0.0,0.0,0,1.0,0.0,0,0,2.1,4.239166666666666,2.113293243573483,-1.0122431769333782,-1.0,-1.8369701987210297e-16
1997-10,0.0,0.0,4.0,0.0,0.0,0.0,0,59.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,2.0999999999999996,3.7874999999999996,1.91857487355968,-0.8795591056965377,-0.8660254037844386,0.5000000000000001
1997-11,0.0,0.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,18,2,0.0,0.0,0,4,0,23,59,0.0,19,0.0,18.0,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,1,1,0.0,0.0,0.0,0,0.0,1.0,35,37,4.68,3.9383333333333326,1.9110198768450752,0.3880999227967703,-0.5000000000000004,0.8660254037844384
1997-12,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,13,139,0.0,12,0.0,4.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0.0,43,87,4.2700000000000005,3.754166666666667,1.7429048810082615,0.2959618387406929,-2.4492935982947064e-16,1.0
1998-01,0.0,0.0,7.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,98,74,0.0,0.0,0,8,61,22,15,0.0,2,0.0,87.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,7,15,0,0.0,0.0,0.0,0,0.0,0.0,54,42,5.2,3.883333333333333,1.7912480835913531,0.73505545029074,0.49999999999999994,0.8660254037844387
1998-02,0.0,0.0,29.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,0.0,0,3,30,24,46,0.0,26,0.0,1.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,56,1,0,0.0,0.0,0.0,0,0.0,0.0,28,19,5.8100000000000005,4.155833333333333,1.8168577186166697,0.9104547096434867,0.8660254037844386,0.5000000000000001
1998-03,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16,25,0.0,0.0,0,1,58,44,75,0.0,17,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,14,3,1,0.0,0.0,0.0,0,0.0,0.0,19,20,5.08,4.1475,1.811955874437645,0.5146372564339675,1.0,6.123233995736766e-17
1998-04,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,29,17,0.0,0.0,0,10,0,23,1,0.0,2,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,31,4,0.0,0.0,0.0,0,0.0,0.0,0,2,7.050000000000002,4.496666666666667,1.9404513689220653,1.3158450524589698,0.8660254037844387,-0.49999999999999983
1998-05,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16,14,0.0,0.0,3,93,0,54,0,0.0,2,0.0,0.0,0.0,0.0,42,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,363,37,0.0,0.0,0.0,0,1.0,0.0,0,0,6.94,4.820833333333334,2.000792835277299,1.0591634622546824,0.49999999999999994,-0.8660254037844387
1998-06,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0,0.0,0.0,0.0,99,9,0.0,0.0,2,150,21,19,0,0.0,0,0.0,0.0,0.0,0.0,43,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,391,41,0.0,0.0,0.0,0,0.0,0.0,0,0,5.939999999999999,5.0616666666666665,1.9413108660871097,0.45244342298649654,1.2246467991473532e-16,-1.0
1998-07,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,31,9,0.0,0.0,0,9,24,0,0,0.0,0,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,74,1,0.0,0.0,0.0,0,1.0,0.0,0,0,1.09,4.4558333333333335,1.9527670732640503,-1.7236225351277268,-0.5000000000000001,-0.8660254037844386
1998-08,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,21,10,0.0,0.0,0,15,17,1,0,0.0,0,0.0,0.0,0.0,0.0,12,0,0.0,0,0,6.0,0.0,0.0,0,0.0,0,93,0,0.0,0.0,0.0,0,0.0,1.0,0,0,2.78,4.420000000000001,1.981441165139428,-0.8276803918548847,-0.8660254037844384,-0.5000000000000004
1998-09,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,3,0,0.0,0.0,3,46,23,0,0,0.0,0,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,211,8,0.0,0.0,0.0,0,1.0,0.0,0,0,3.439999999999999,4.531666666666667,1.8736344522360984,-0.5826465591320725,-1.0,-1.8369701987210297e-16
1998-10,0.0,0.0,0.0,0.0,0.0,2.0,0,22.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,22,0,0.0,29,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.76,4.586666666666667,1.8041635348842588,-1.0124728891518429,-0.8660254037844386,0.5000000000000001
1998-11,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,30,0,2,0.0,73,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,5,0,0.0,0.0,0.0,0,0.0,0.0,0,3,1.48,4.32,2.013463772615829,-1.4105046431058264,-0.5000000000000004,0.8660254037844384
1998-12,0.0,0.0,0.0,8.0,0.0,0.0,0,114.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,83,0,40,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,67,0,0,0.0,0.0,0.0,0,0.0,0.0,1,30,1.12,4.0575,2.2157499243535423,-1.3257362519631055,-2.4492935982947064e-16,1.0
1999-01,0.0,0.0,12.0,0.0,0.0,15.0,0,30.0,0.0,0,0.0,0.0,0.0,90,33,0.0,0.0,0,1,0,71,85,0.0,27,0.0,29.0,2.0,0.0,5,0,0.0,0,0,0.0,0.0,0.0,0,0.0,21,20,2,0.0,0.0,0.0,0,0.0,0.0,367,81,7.019999999999999,4.2091666666666665,2.3587379458027335,1.1916683404085144,0.49999999999999994,0.8660254037844387
1999-02,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,3,0,0.0,0.0,0,0,1,3,18,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,10,1,0.0,0.0,0.0,0,0.0,0.0,0,29,3.4899999999999993,4.015833333333333,2.3101769248787907,-0.22761604432566263,0.8660254037844386,0.5000000000000001
1999-03,0.0,2.0,9.0,0.0,0.0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,13,4,0.0,0.0,0,1,1,26,194,0.0,2,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,99,4,1,0.0,0.0,0.0,0,0.0,0.0,47,10,4.01,3.9266666666666663,2.2858908481589775,0.0364555172879094,1.0,6.123233995736766e-17
1999-04,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,0.0,0,0.0,0.0,0.0,10,1,0.0,0.0,0,15,0,0,0,0.0,12,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,6,0,0.0,0.0,0.0,0,0.0,1.0,0,0,1.9300000000000002,3.4999999999999996,2.121860247304451,-0.7399167791538022,0.8660254037844387,-0.49999999999999983
1999-05,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,8,9,0.0,0.0,0,16,0,17,0,0.0,0,0.0,0.0,0.0,0.0,12,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,41,0,0.0,0.0,0.0,0,0.0,1.0,0,0,4.04,3.258333333333333,1.841006806235668,0.42458651647516277,0.49999999999999994,-0.8660254037844387
1999-06,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,0.0,0,0.0,0.0,0.0,1,1,0.0,0.0,0,23,56,4,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,77,0,0.0,0.0,0.0,0,0.0,3.0,0,0,0.5900000000000001,2.8125,1.7793212444381936,-1.249071805862542,1.2246467991473532e-16,-1.0
1999-07,0.0,0.0,0.0,0.0,0.0,0.0,0,96.0,0.0,0,0.0,0.0,0.0,16,1,0.0,0.0,0,49,147,0,0,0.0,0,0.0,0.0,0.0,0.0,11,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,423,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0.43999999999999995,2.758333333333333,1.8451993404672018,-1.25641348470585,-0.5000000000000001,-0.8660254037844386
1999-08,0.0,0.0,4.0,0.0,0.0,0.0,0,105.0,0.0,0,0.0,0.0,0.0,30,6,0.0,0.0,2,16,33,46,0,0.0,0,0.0,0.0,0.0,0.0,14,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,109,3,0.0,0.0,0.0,0,6.0,0.0,0,0,2.8899999999999997,2.7674999999999996,1.8455899524887058,0.06637444023512026,-0.8660254037844384,-0.5000000000000004
1999-09,0.0,0.0,8.0,0.0,0.0,0.0,0,73.0,0.0,0,0.0,0.0,0.0,100,4,0.0,0.0,0,2,1,49,0,0.0,109,3.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,40,0,0.0,4.0,0.0,0,0.0,0.0,0,0,8.809999999999997,3.215,2.5428098273724307,2.2003218407337584,-1.0,-1.8369701987210297e-16
1999-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,3,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,48,0,0.0,0.0,0.0,0,0.0,0.0,0,8,2.7300000000000004,3.2125,2.5433125321838896,-0.18971321608897462,-0.8660254037844386,0.5000000000000001
1999-11,0.0,0.0,0.0,0.0,0.0,120.0,0,0.0,0.0,0,0.0,0.0,0.0,4,1,0.0,0.0,0,0,30,0,9,0.0,79,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,1,1,0.0,0.0,0.0,0,0.0,0.0,1,7,2.3299999999999996,3.2833333333333328,2.50217844481503,-0.381001337178335,-0.5000000000000004,0.8660254037844384
1999-12,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,13,30,0.0,3,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,23,0,0,0.0,0.0,0.0,0,0.0,0.0,3,36,3.23,3.4591666666666665,2.408728288889588,-0.09514010680395639,-2.4492935982947064e-16,1.0
2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,95.0,0,7,9.0,0.0,0,0,30,0,215,0.0,140,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,2.0,0,0.0,2,3,0,0.0,0.0,0.0,0,0.0,0.0,136,19,3.23,3.143333333333333,2.1319574161418924,0.04065121845796698,0.49999999999999994,0.8660254037844387
2000-02,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,10,29,0.0,0.0,0,0,0,0,88,0.0,1,0.0,55.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,15.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,114,27,1.66,2.9908333333333332,2.170016582816122,-0.6132825637702062,0.8660254037844386,0.5000000000000001
2000-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,34.0,0.0,0.0,10,14,0.0,0.0,0,6,51,23,3,0.0,0,0.0,0.0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,19,0,0.0,0.0,0.0,0,0.0,1.0,2,9,3.3400000000000003,2.935,2.149936574117307,0.18837765024127742,1.0,6.123233995736766e-17
2000-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,18,14,0.0,0.0,0,1,0,11,46,0.0,72,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,12,0,0.0,0.0,0.0,0,0.0,4.0,32,6,3.53,3.0683333333333334,2.131477649354306,0.21659465526486768,0.8660254037844387,-0.49999999999999983
2000-05,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,2.0,0.0,0.0,50,13,0.0,0.0,5,203,2,18,0,0.0,1,0.0,0.0,0.0,0.0,57,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,238,3,0.0,0.0,0.0,0,0.0,1.0,0,0,4.5,3.106666666666667,2.1545526147432463,0.6466926469091467,0.49999999999999994,-0.8660254037844387
2000-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31,7,0.0,0.0,4,65,2,21,0,0.0,0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,305,6,0.0,0.0,0.0,0,0.0,0.0,0,0,4.869999999999999,3.463333333333333,2.051878666151109,0.6855506077780301,1.2246467991473532e-16,-1.0
2000-07,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,79,9,0.0,0.0,1,28,0,32,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,32,1,0.0,0.0,0.0,0,0.0,0.0,0,0,7.279999999999999,4.033333333333333,2.085444506065502,1.556822373946541,-0.5000000000000001,-0.8660254037844386
2000-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,75,14,0.0,0.0,3,25,2,6,0,0.0,0,0.0,0.0,0.0,0.0,23,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,92,1,0.0,0.0,0.0,0,1.0,0.0,0,0,3.82,4.110833333333333,2.056167919979181,-0.1414443492223523,-0.8660254037844384,-0.5000000000000004
2000-09,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25.0,37,10,0.0,0.0,0,3,0,47,0,0.0,3,0.0,0.0,0.0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,52,1,0.0,0.0,0.0,0,2.0,0.0,0,0,5.82,3.8616666666666664,1.555055294739376,1.2593335683677707,-1.0,-1.8369701987210297e-16
2000-10,0.0,0.0,0.0,1.0,0.0,0.0,0,30.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,13,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,25,0,0.0,0.0,0.0,0,1.0,2.0,0,0,0.67,3.69,1.7876495487345685,-1.689369150758761,-0.8660254037844386,0.5000000000000001
2000-11,0.0,0.0,4.0,1.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,19,41,0.0,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,5,0,0.0,0.0,0.0,0,0.0,4.0,0,19,3.54,3.7908333333333335,1.7373828715698334,-0.14437424095627807,-0.5000000000000004,0.8660254037844384
2000-12,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,56,8,0.0,0.0,0,0,0,2,185,0.0,226,0.0,5.0,1.0,0.0,6,0,0.0,0,0,0.0,1.0,0.0,0,0.0,2,25,0,0.0,0.0,0.0,0,0.0,0.0,116,22,3.1899999999999995,3.7874999999999996,1.738594651906062,-0.34366837568777,-2.4492935982947064e-16,1.0
2001-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,0.0,0,0,0,0,82,0.0,0,0.0,0.0,2.0,0.0,0,0,0.0,0,0,0.0,0.0,22.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,37,34,3.16,3.7816666666666667,1.7407513181138623,-0.3571254895502561,0.49999999999999994,0.8660254037844387
2001-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3,0,0.0,0.0,0,0,0,0,109,0.0,122,0.0,31.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,23.0,0,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0.0,30,23,1.9500000000000002,3.8058333333333327,1.7103665653533997,-1.0850500535537984,0.8660254037844386,0.5000000000000001
2001-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,11,29,0.0,0.0,0,0,0,25,145,0.0,4,0.0,15.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,8.0,0,0.0,0,2,0,0.0,0.0,0.0,0,0.0,0.0,122,22,7.4799999999999995,4.150833333333334,2.000751941979148,1.6639577334976603,1.0,6.123233995736766e-17
2001-04,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,1.0,0,0.0,0.0,0.0,3,28,0.0,0.0,0,46,0,3,1,0.0,1,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,53,2,0.0,0.0,0.0,0,0.0,14.0,0,0,1.58,3.9883333333333333,2.130726864170293,-1.1302872150490957,0.8660254037844387,-0.49999999999999983
2001-05,0.0,0.0,0.0,1.0,0.0,0.0,0,31.0,0.0,0,28.0,0.0,0.0,4,4,0.0,0.0,0,32,0,16,0,0.0,11,0.0,0.0,0.0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,27,2,0.0,0.0,0.0,0,0.0,6.0,0,0,2.0300000000000002,3.7825,2.195135634658016,-0.7983561345051122,0.49999999999999994,-0.8660254037844387
