market_ticker,timestamp,open,high,low,close,volume,open_interest,label
KXHIGHNY-25MAR28-B63.5,2025-03-29 04:00:00,0.26,0.99,0.25,0.99,18357,10030,1
KXHIGHNY-25MAR28-B61.5,2025-03-28 04:00:00,0.4,0.46,0.3,0.44,610,569,0
KXHIGHNY-25MAR28-B61.5,2025-03-29 04:00:00,0.4,0.73,0.01,0.01,26047,10782,0
KXHIGHNY-25MAR28-B59.5,2025-03-28 04:00:00,0.22,0.48,0.22,0.28,541,526,0
KXHIGHNY-25MAR28-B59.5,2025-03-29 04:00:00,0.28,0.3,0.01,0.01,11601,7044,0
KXHIGHNY-25MAR28-T59,2025-03-28 04:00:00,0.11,0.16,0.07,0.14,142,142,0
KXHIGHNY-25MAR28-T59,2025-03-29 04:00:00,0.07,0.07,0.01,0.01,2028,1983,0
KXHIGHNY-25MAR27-T57,2025-03-27 04:00:00,0.02,0.03,0.02,0.02,112,112,0
KXHIGHNY-25MAR27-T57,2025-03-28 04:00:00,0.02,0.03,0.01,0.01,2097,2209,0
KXHIGHNY-25MAR27-B56.5,2025-03-27 04:00:00,0.03,0.45,0.03,0.04,652,598,0
KXHIGHNY-25MAR27-B56.5,2025-03-28 04:00:00,0.03,0.08,0.01,0.01,1399,1808,0
KXHIGHNY-25MAR27-B54.5,2025-03-27 04:00:00,0.27,0.37,0.14,0.24,2605,2332,0
KXHIGHNY-25MAR27-B54.5,2025-03-28 04:00:00,0.25,0.32,0.01,0.01,11248,9013,0
KXHIGHNY-25MAR27-T50,2025-03-27 04:00:00,0.07,0.12,0.02,0.09,1489,1412,0
KXHIGHNY-25MAR27-T50,2025-03-28 04:00:00,0.02,0.08,0.01,0.01,5140,4623,0
KXHIGHNY-25MAR27-B52.5,2025-03-27 04:00:00,0.4,0.49,0.28,0.32,2704,1546,0
KXHIGHNY-25MAR27-B52.5,2025-03-28 04:00:00,0.33,0.99,0.3,0.99,11977,8071,1
KXHIGHNY-25MAR27-B50.5,2025-03-27 04:00:00,0.18,0.45,0.14,0.4,2722,1207,0
KXHIGHNY-25MAR27-B50.5,2025-03-28 04:00:00,0.41,0.49,0.01,0.01,49451,34999,0
KXHIGHNY-25MAR26-T57,2025-03-26 04:00:00,0.05,0.07,0.01,0.01,462,462,0
KXHIGHNY-25MAR26-T57,2025-03-27 04:00:00,0.01,0.01,0.01,0.01,2184,2646,0
KXHIGHNY-25MAR26-T50,2025-03-26 04:00:00,0.11,0.3,0.01,0.01,4365,2923,0
KXHIGHNY-25MAR26-T50,2025-03-27 04:00:00,0.06,0.14,0.01,0.01,14013,8989,0
KXHIGHNY-25MAR26-B56.5,2025-03-26 04:00:00,0.06,0.08,0.01,0.01,814,814,0
KXHIGHNY-25MAR26-B56.5,2025-03-27 04:00:00,0.01,0.17,0.01,0.02,904,1710,0
KXHIGHNY-25MAR26-B54.5,2025-03-26 04:00:00,0.18,0.44,0.01,0.44,2197,1521,0
KXHIGHNY-25MAR26-B54.5,2025-03-27 04:00:00,0.44,0.9,0.01,0.01,38847,18936,0
KXHIGHNY-25MAR26-B52.5,2025-03-26 04:00:00,0.4,0.76,0.38,0.61,3791,2799,0
KXHIGHNY-25MAR26-B52.5,2025-03-27 04:00:00,0.74,0.99,0.06,0.99,31196,12003,1
KXHIGHNY-25MAR26-B50.5,2025-03-26 04:00:00,0.31,0.5,0.01,0.01,6041,3836,0
KXHIGHNY-25MAR26-B50.5,2025-03-27 04:00:00,0.01,0.95,0.01,0.01,47270,24582,0
KXHIGHNY-25MAR25-T62,2025-03-25 04:00:00,0.04,0.04,0.01,0.01,301,301,0
KXHIGHNY-25MAR25-T62,2025-03-26 04:00:00,0.01,0.01,0.01,0.01,499,800,0
KXHIGHNY-25MAR25-T55,2025-03-25 04:00:00,0.07,0.15,0.04,0.11,2861,2080,0
KXHIGHNY-25MAR25-T55,2025-03-26 04:00:00,0.13,0.15,0.01,0.01,4289,4610,0
KXHIGHNY-25MAR25-B61.5,2025-03-25 04:00:00,0.05,0.06,0.02,0.02,222,222,0
KXHIGHNY-25MAR25-B61.5,2025-03-26 04:00:00,0.04,0.05,0.01,0.01,4386,3723,0
KXHIGHNY-25MAR25-B59.5,2025-03-25 04:00:00,0.23,0.29,0.12,0.16,818,726,0
KXHIGHNY-25MAR25-B59.5,2025-03-26 04:00:00,0.16,0.26,0.01,0.01,14568,8327,0
KXHIGHNY-25MAR25-B57.5,2025-03-25 04:00:00,0.4,0.47,0.35,0.47,1968,1718,0
KXHIGHNY-25MAR25-B57.5,2025-03-26 04:00:00,0.43,0.99,0.43,0.99,15363,10700,1
KXHIGHNY-25MAR25-B55.5,2025-03-25 04:00:00,0.22,0.37,0.22,0.3,1772,1261,0
KXHIGHNY-25MAR25-B55.5,2025-03-26 04:00:00,0.28,0.35,0.01,0.01,8963,6371,0
KXHIGHNY-25MAR24-T61,2025-03-24 04:00:00,0.05,0.05,0.05,0.05,1,1,0
KXHIGHNY-25MAR24-B60.5,2025-03-24 04:00:00,0.01,0.01,0.01,0.01,67,67,0
KXHIGHNY-25MAR24-B60.5,2025-03-25 04:00:00,0.01,0.01,0.01,0.01,133,200,0
KXHIGHNY-25MAR24-B58.5,2025-03-24 04:00:00,0.07,0.07,0.01,0.01,117,117,0
KXHIGHNY-25MAR24-B58.5,2025-03-25 04:00:00,0.01,0.02,0.01,0.01,296,413,0
KXHIGHNY-25MAR24-B56.5,2025-03-24 04:00:00,0.61,0.61,0.06,0.27,725,510,0
KXHIGHNY-25MAR24-B56.5,2025-03-25 04:00:00,0.28,0.33,0.01,0.01,2443,1815,0
KXHIGHNY-25MAR24-B54.5,2025-03-24 04:00:00,0.31,0.45,0.31,0.45,1383,1063,0
KXHIGHNY-25MAR24-B54.5,2025-03-25 04:00:00,0.43,0.49,0.01,0.01,9959,6188,0
KXHIGHNY-25MAR24-T54,2025-03-24 04:00:00,0.15,0.57,0.15,0.27,2297,1964,0
KXHIGHNY-25MAR24-T54,2025-03-25 04:00:00,0.27,0.99,0.27,0.99,20991,13230,1
KXHIGHNY-25MAR23-T54,2025-03-23 04:00:00,0.01,0.05,0.01,0.05,6,6,0
KXHIGHNY-25MAR23-T54,2025-03-24 04:00:00,0.01,0.02,0.01,0.01,516,522,0
KXHIGHNY-25MAR23-B53.5,2025-03-23 04:00:00,0.04,0.08,0.04,0.07,625,625,0
KXHIGHNY-25MAR23-B53.5,2025-03-24 04:00:00,0.03,0.04,0.01,0.01,682,682,0
KXHIGHNY-25MAR23-B51.5,2025-03-23 04:00:00,0.35,0.35,0.14,0.21,1764,1432,0
KXHIGHNY-25MAR23-B51.5,2025-03-24 04:00:00,0.21,0.39,0.01,0.01,8761,4697,0
KXHIGHNY-25MAR23-B49.5,2025-03-23 04:00:00,0.4,0.5,0.36,0.5,1542,1537,0
KXHIGHNY-25MAR23-B49.5,2025-03-24 04:00:00,0.49,0.87,0.01,0.01,24929,13894,0
KXHIGHNY-25MAR23-B47.5,2025-03-23 04:00:00,0.25,0.38,0.21,0.25,520,413,0
KXHIGHNY-25MAR23-B47.5,2025-03-24 04:00:00,0.31,0.99,0.02,0.99,16472,8575,1
KXHIGHNY-25MAR23-T47,2025-03-23 04:00:00,0.09,0.1,0.02,0.02,273,223,0
KXHIGHNY-25MAR23-T47,2025-03-24 04:00:00,0.04,0.24,0.01,0.01,6876,4465,0
KXHIGHNY-25MAR22-T64,2025-03-23 04:00:00,0.02,0.27,0.01,0.01,8226,5754,0
KXHIGHNY-25MAR22-T57,2025-03-22 04:00:00,0.07,0.1,0.04,0.04,736,725,0
KXHIGHNY-25MAR22-T57,2025-03-23 04:00:00,0.07,0.07,0.01,0.01,983,1302,0
KXHIGHNY-25MAR22-B63.5,2025-03-22 04:00:00,0.05,0.07,0.05,0.07,186,186,0
KXHIGHNY-25MAR22-B63.5,2025-03-23 04:00:00,0.06,0.99,0.04,0.99,23477,8214,1
KXHIGHNY-25MAR22-B61.5,2025-03-22 04:00:00,0.27,0.27,0.18,0.25,1454,1239,0
KXHIGHNY-25MAR22-B61.5,2025-03-23 04:00:00,0.29,0.71,0.01,0.01,9776,5385,0
KXHIGHNY-25MAR22-B59.5,2025-03-22 04:00:00,0.4,0.46,0.39,0.41,689,610,0
KXHIGHNY-25MAR22-B59.5,2025-03-23 04:00:00,0.41,0.42,0.01,0.01,6323,4994,0
KXHIGHNY-25MAR22-B57.5,2025-03-22 04:00:00,0.21,0.32,0.21,0.24,1632,1306,0
KXHIGHNY-25MAR22-B57.5,2025-03-23 04:00:00,0.24,0.26,0.01,0.01,2016,2618,0
KXHIGHNY-25MAR21-T56,2025-03-21 04:00:00,0.01,0.01,0.01,0.01,21,21,0
KXHIGHNY-25MAR21-T56,2025-03-22 04:00:00,0.01,0.03,0.01,0.01,2539,2550,0
KXHIGHNY-25MAR21-B55.5,2025-03-21 04:00:00,0.12,0.23,0.12,0.17,517,455,0
KXHIGHNY-25MAR21-B55.5,2025-03-22 04:00:00,0.13,0.14,0.01,0.01,3725,2675,0
KXHIGHNY-25MAR21-B53.5,2025-03-21 04:00:00,0.34,0.55,0.34,0.54,741,471,0
KXHIGHNY-25MAR21-B53.5,2025-03-22 04:00:00,0.53,0.53,0.01,0.01,16216,11491,0
KXHIGHNY-25MAR21-B51.5,2025-03-21 04:00:00,0.39,0.41,0.25,0.41,2014,1726,0
KXHIGHNY-25MAR21-B51.5,2025-03-22 04:00:00,0.41,0.99,0.3,0.99,19860,10755,1
KXHIGHNY-25MAR21-T49,2025-03-21 04:00:00,0.03,0.04,0.01,0.01,1702,1653,0
KXHIGHNY-25MAR21-T49,2025-03-22 04:00:00,0.01,0.05,0.01,0.01,8610,6237,0
KXHIGHNY-25MAR21-B49.5,2025-03-21 04:00:00,0.1,0.13,0.07,0.09,1073,952,0
KXHIGHNY-25MAR21-B49.5,2025-03-22 04:00:00,0.03,0.4,0.01,0.01,204753,182956,0
KXHIGHNY-25MAR20-T59,2025-03-21 04:00:00,0.05,0.05,0.01,0.01,603,602,0
KXHIGHNY-25MAR20-B58.5,2025-03-20 04:00:00,0.05,0.05,0.01,0.01,157,153,0
KXHIGHNY-25MAR20-B58.5,2025-03-21 04:00:00,0.01,0.01,0.01,0.01,355,508,0
KXHIGHNY-25MAR20-B56.5,2025-03-20 04:00:00,0.2,0.22,0.11,0.16,722,646,0
KXHIGHNY-25MAR20-B56.5,2025-03-21 04:00:00,0.11,0.15,0.01,0.01,3521,2813,0
KXHIGHNY-25MAR20-B54.5,2025-03-20 04:00:00,0.4,0.46,0.39,0.43,942,876,0
KXHIGHNY-25MAR20-B54.5,2025-03-21 04:00:00,0.4,0.46,0.01,0.01,9994,5551,0
KXHIGHNY-25MAR20-T52,2025-03-20 04:00:00,0.09,0.16,0.09,0.11,1060,1020,0
KXHIGHNY-25MAR20-T52,2025-03-21 04:00:00,0.15,0.9,0.01,0.01,39493,29351,0
KXHIGHNY-25MAR20-B52.5,2025-03-20 04:00:00,0.37,0.38,0.22,0.3,737,606,0
KXHIGHNY-25MAR20-B52.5,2025-03-21 04:00:00,0.36,0.99,0.06,0.99,22360,9618,1
KXHIGHNY-25MAR19-T65,2025-03-19 04:00:00,0.04,0.06,0.04,0.06,106,106,0
KXHIGHNY-25MAR19-T65,2025-03-20 04:00:00,0.03,0.13,0.01,0.01,4776,3630,0
KXHIGHNY-25MAR19-B64.5,2025-03-19 04:00:00,0.13,0.2,0.07,0.1,2338,1460,0
KXHIGHNY-25MAR19-B64.5,2025-03-20 04:00:00,0.1,0.49,0.01,0.01,18774,10577,0
KXHIGHNY-25MAR19-B62.5,2025-03-19 04:00:00,0.34,0.45,0.32,0.36,1080,913,0
KXHIGHNY-25MAR19-B62.5,2025-03-20 04:00:00,0.37,0.99,0.37,0.99,17461,9393,1
KXHIGHNY-25MAR19-B60.5,2025-03-19 04:00:00,0.27,0.45,0.27,0.45,2539,1835,0
KXHIGHNY-25MAR19-B60.5,2025-03-20 04:00:00,0.44,0.51,0.01,0.01,59842,56351,0
KXHIGHNY-25MAR19-B58.5,2025-03-19 04:00:00,0.1,0.14,0.05,0.11,1858,1411,0
KXHIGHNY-25MAR19-B58.5,2025-03-20 04:00:00,0.1,0.11,0.01,0.01,3960,3370,0
KXHIGHNY-25MAR19-T58,2025-03-19 04:00:00,0.05,0.09,0.04,0.04,903,903,0
KXHIGHNY-25MAR19-T58,2025-03-20 04:00:00,0.03,0.03,0.01,0.01,2527,1740,0
KXHIGHNY-25MAR18-T65,2025-03-18 04:00:00,0.05,0.06,0.03,0.03,897,897,0
KXHIGHNY-25MAR18-T65,2025-03-19 04:00:00,0.02,0.05,0.01,0.01,308,1198,0
KXHIGHNY-25MAR18-B64.5,2025-03-18 04:00:00,0.05,0.11,0.04,0.04,995,995,0
KXHIGHNY-25MAR18-B64.5,2025-03-19 04:00:00,0.04,0.04,0.01,0.01,6342,6041,0
KXHIGHNY-25MAR18-B62.5,2025-03-18 04:00:00,0.35,0.42,0.19,0.34,2742,2228,0
KXHIGHNY-25MAR18-B62.5,2025-03-19 04:00:00,0.38,0.91,0.01,0.01,26121,12019,0
KXHIGHNY-25MAR18-B60.5,2025-03-18 04:00:00,0.4,0.52,0.36,0.5,2764,2115,0
KXHIGHNY-25MAR18-B60.5,2025-03-19 04:00:00,0.45,0.99,0.16,0.99,58814,13811,1
KXHIGHNY-25MAR18-B58.5,2025-03-18 04:00:00,0.21,0.33,0.06,0.13,3787,3129,0
KXHIGHNY-25MAR18-B58.5,2025-03-19 04:00:00,0.16,0.75,0.01,0.01,30724,20981,0
KXHIGHNY-25MAR18-T58,2025-03-18 04:00:00,0.03,0.04,0.02,0.02,215,215,0
KXHIGHNY-25MAR18-T58,2025-03-19 04:00:00,0.02,0.2,0.01,0.01,19565,11725,0
KXHIGHNY-25MAR17-T64,2025-03-17 04:00:00,0.02,0.02,0.01,0.01,333,333,0
KXHIGHNY-25MAR17-T64,2025-03-18 04:00:00,0.01,0.01,0.01,0.01,67,400,0
KXHIGHNY-25MAR17-T57,2025-03-17 04:00:00,0.04,0.15,0.01,0.02,5247,3923,0
KXHIGHNY-25MAR17-T57,2025-03-18 04:00:00,0.01,0.01,0.01,0.01,30046,29146,0
KXHIGHNY-25MAR17-B63.5,2025-03-17 04:00:00,0.05,0.05,0.01,0.01,551,483,0
KXHIGHNY-25MAR17-B63.5,2025-03-18 04:00:00,0.01,0.01,0.01,0.01,2807,3290,0
KXHIGHNY-25MAR17-B61.5,2025-03-17 04:00:00,0.32,0.36,0.12,0.26,2511,1471,0
KXHIGHNY-25MAR17-B61.5,2025-03-18 04:00:00,0.17,0.27,0.01,0.01,10850,8982,0
KXHIGHNY-25MAR17-B59.5,2025-03-17 04:00:00,0.4,0.51,0.31,0.51,2577,1868,0
KXHIGHNY-25MAR17-B59.5,2025-03-18 04:00:00,0.52,0.99,0.22,0.99,26209,15732,1
KXHIGHNY-25MAR17-B57.5,2025-03-17 04:00:00,0.35,0.6,0.11,0.23,6360,4871,0
KXHIGHNY-25MAR17-B57.5,2025-03-18 04:00:00,0.24,0.77,0.01,0.01,78775,60005,0
KXHIGHNY-25MAR16-T66,2025-03-16 04:00:00,0.05,0.07,0.03,0.03,591,591,0
KXHIGHNY-25MAR16-T66,2025-03-17 04:00:00,0.03,0.05,0.01,0.01,5351,4845,0
KXHIGHNY-25MAR16-T59,2025-03-16 04:00:00,0.05,0.05,0.01,0.01,82,82,0
KXHIGHNY-25MAR16-T59,2025-03-17 04:00:00,0.04,0.06,0.01,0.01,5473,3114,0
KXHIGHNY-25MAR16-B65.5,2025-03-16 04:00:00,0.12,0.22,0.11,0.14,1632,1439,0
KXHIGHNY-25MAR16-B65.5,2025-03-17 04:00:00,0.14,0.17,0.01,0.04,8971,8345,0
KXHIGHNY-25MAR16-B63.5,2025-03-16 04:00:00,0.3,0.54,0.26,0.3,830,645,0
KXHIGHNY-25MAR16-B63.5,2025-03-17 04:00:00,0.3,0.39,0.01,0.01,12934,7937,0
KXHIGHNY-25MAR16-B61.5,2025-03-16 04:00:00,0.4,0.88,0.26,0.39,2057,1277,0
KXHIGHNY-25MAR16-B61.5,2025-03-17 04:00:00,0.39,0.99,0.26,0.99,10861,5613,1
KXHIGHNY-25MAR16-B59.5,2025-03-16 04:00:00,0.11,0.18,0.05,0.12,976,609,0
KXHIGHNY-25MAR16-B59.5,2025-03-17 04:00:00,0.12,0.62,0.01,0.01,14891,6909,0
KXHIGHNY-25MAR15-B60.5,2025-03-15 04:00:00,0.1,0.1,0.01,0.05,266,266,0
KXHIGHNY-25MAR15-B60.5,2025-03-16 04:00:00,0.04,0.04,0.04,0.04,3,269,0
KXHIGHNY-25MAR15-B58.5,2025-03-15 04:00:00,0.21,0.21,0.01,0.06,972,971,0
KXHIGHNY-25MAR15-B58.5,2025-03-16 04:00:00,0.07,0.07,0.01,0.01,465,1381,0
KXHIGHNY-25MAR15-B56.5,2025-03-15 04:00:00,0.11,0.37,0.09,0.09,2452,1616,0
KXHIGHNY-25MAR15-B56.5,2025-03-16 04:00:00,0.09,0.18,0.01,0.01,950,1821,0
KXHIGHNY-25MAR15-T56,2025-03-15 04:00:00,0.01,0.89,0.01,0.89,4072,1890,0
KXHIGHNY-25MAR15-T56,2025-03-16 04:00:00,0.84,0.99,0.81,0.99,9126,8004,1
KXHIGHNY-25MAR14-T57,2025-03-14 04:00:00,0.24,0.64,0.2,0.37,4063,3294,0
KXHIGHNY-25MAR14-T57,2025-03-15 04:00:00,0.26,0.54,0.01,0.01,42272,14575,0
KXHIGHNY-25MAR14-T50,2025-03-15 04:00:00,0.01,0.05,0.01,0.01,311,310,0
KXHIGHNY-25MAR14-B56.5,2025-03-14 04:00:00,0.34,0.55,0.21,0.38,1559,1202,0
KXHIGHNY-25MAR14-B56.5,2025-03-15 04:00:00,0.44,0.99,0.32,0.99,23847,13342,1
KXHIGHNY-25MAR14-B54.5,2025-03-14 04:00:00,0.4,0.46,0.03,0.2,3344,2716,0
KXHIGHNY-25MAR14-B54.5,2025-03-15 04:00:00,0.38,0.49,0.01,0.01,43677,39518,0
KXHIGHNY-25MAR14-B52.5,2025-03-14 04:00:00,0.09,0.1,0.01,0.01,2513,2438,0
KXHIGHNY-25MAR14-B52.5,2025-03-15 04:00:00,0.13,0.13,0.01,0.01,3205,2822,0
KXHIGHNY-25MAR14-B50.5,2025-03-14 04:00:00,0.09,0.09,0.01,0.01,20,19,0
KXHIGHNY-25MAR14-B50.5,2025-03-15 04:00:00,0.01,0.05,0.01,0.01,331,349,0
KXHIGHNY-25MAR13-T51,2025-03-13 04:00:00,0.12,0.17,0.08,0.15,998,985,0
KXHIGHNY-25MAR13-T51,2025-03-14 04:00:00,0.08,0.29,0.01,0.01,15753,11164,0
KXHIGHNY-25MAR13-B50.5,2025-03-13 04:00:00,0.34,0.42,0.21,0.4,2052,1839,0
KXHIGHNY-25MAR13-B50.5,2025-03-14 04:00:00,0.34,0.99,0.02,0.99,28827,10995,1
KXHIGHNY-25MAR13-B48.5,2025-03-13 04:00:00,0.39,0.46,0.34,0.45,1108,867,0
KXHIGHNY-25MAR13-B48.5,2025-03-14 04:00:00,0.46,0.95,0.01,0.01,31370,18190,0
KXHIGHNY-25MAR13-B46.5,2025-03-13 04:00:00,0.14,0.29,0.1,0.11,881,702,0
KXHIGHNY-25MAR13-B46.5,2025-03-14 04:00:00,0.19,0.2,0.01,0.01,3226,2800,0
KXHIGHNY-25MAR13-T44,2025-03-13 04:00:00,0.01,0.01,0.01,0.01,50,50,0
KXHIGHNY-25MAR13-T44,2025-03-14 04:00:00,0.01,0.01,0.01,0.01,143,193,0
KXHIGHNY-25MAR13-B44.5,2025-03-13 04:00:00,0.05,0.11,0.01,0.01,587,479,0
KXHIGHNY-25MAR13-B44.5,2025-03-14 04:00:00,0.02,0.02,0.01,0.01,332,808,0
KXHIGHNY-25MAR12-T57,2025-03-12 04:00:00,0.07,0.34,0.01,0.07,3365,1496,0
KXHIGHNY-25MAR12-T57,2025-03-13 04:00:00,0.04,0.07,0.01,0.01,7073,7231,0
KXHIGHNY-25MAR12-B56.5,2025-03-12 04:00:00,0.34,0.46,0.09,0.17,5028,3343,0
KXHIGHNY-25MAR12-B56.5,2025-03-13 04:00:00,0.18,0.3,0.01,0.01,19880,9585,0
KXHIGHNY-25MAR12-B54.5,2025-03-12 04:00:00,0.4,0.65,0.22,0.61,3987,2485,0
KXHIGHNY-25MAR12-B54.5,2025-03-13 04:00:00,0.6,0.99,0.52,0.99,31931,16886,1
KXHIGHNY-25MAR12-B52.5,2025-03-12 04:00:00,0.14,0.6,0.07,0.14,7679,4660,0
KXHIGHNY-25MAR12-B52.5,2025-03-13 04:00:00,0.11,0.35,0.01,0.01,45831,39814,0
KXHIGHNY-25MAR12-B50.5,2025-03-12 04:00:00,0.03,0.13,0.01,0.01,1822,1806,0
KXHIGHNY-25MAR12-B50.5,2025-03-13 04:00:00,0.01,0.01,0.01,0.01,1428,2585,0
KXHIGHNY-25MAR11-T65,2025-03-11 04:00:00,0.13,0.5,0.13,0.42,3972,2998,0
KXHIGHNY-25MAR11-T65,2025-03-12 04:00:00,0.4,0.7,0.01,0.01,26973,10951,0
KXHIGHNY-25MAR11-B64.5,2025-03-11 04:00:00,0.15,0.41,0.15,0.38,3630,2242,0
KXHIGHNY-25MAR11-B64.5,2025-03-12 04:00:00,0.37,0.99,0.21,0.99,23439,13187,1
KXHIGHNY-25MAR11-B62.5,2025-03-11 04:00:00,0.2,0.46,0.12,0.19,6168,4244,0
KXHIGHNY-25MAR11-B62.5,2025-03-12 04:00:00,0.2,0.25,0.01,0.01,33616,26528,0
KXHIGHNY-25MAR11-B60.5,2025-03-11 04:00:00,0.11,0.13,0.03,0.03,1076,936,0
KXHIGHNY-25MAR11-B60.5,2025-03-12 04:00:00,0.04,0.05,0.01,0.01,2973,2767,0
KXHIGHNY-25MAR11-B58.5,2025-03-11 04:00:00,0.05,0.05,0.02,0.03,69,69,0
KXHIGHNY-25MAR11-B58.5,2025-03-12 04:00:00,0.01,0.01,0.01,0.01,138,149,0
KXHIGHNY-25MAR11-T58,2025-03-11 04:00:00,0.01,0.01,0.01,0.01,124,124,0
KXHIGHNY-25MAR10-T66,2025-03-10 05:00:00,0.05,0.06,0.04,0.05,816,816,0
KXHIGHNY-25MAR10-T66,2025-03-11 04:00:00,0.05,0.96,0.01,0.01,81965,19056,0
KXHIGHNY-25MAR10-B65.5,2025-03-10 05:00:00,0.12,0.22,0.09,0.11,2962,2049,0
KXHIGHNY-25MAR10-B65.5,2025-03-11 04:00:00,0.1,0.99,0.1,0.99,40203,14633,1
KXHIGHNY-25MAR10-T59,2025-03-10 05:00:00,0.02,0.03,0.01,0.01,272,162,0
KXHIGHNY-25MAR10-T59,2025-03-11 04:00:00,0.01,0.04,0.01,0.01,2870,673,0
KXHIGHNY-25MAR10-B63.5,2025-03-10 05:00:00,0.21,0.57,0.21,0.57,3175,3106,0
KXHIGHNY-25MAR10-B63.5,2025-03-11 04:00:00,0.56,0.61,0.01,0.01,28814,17684,0
KXHIGHNY-25MAR10-B61.5,2025-03-10 05:00:00,0.25,0.43,0.25,0.34,3323,2275,0
KXHIGHNY-25MAR10-B61.5,2025-03-11 04:00:00,0.33,0.33,0.01,0.01,25047,17155,0
KXHIGHNY-25MAR10-B59.5,2025-03-10 05:00:00,0.15,0.2,0.03,0.05,621,459,0
KXHIGHNY-25MAR10-B59.5,2025-03-11 04:00:00,0.04,0.06,0.01,0.01,1214,1661,0
KXHIGHNY-25MAR09-T52,2025-03-09 05:00:00,0.13,0.41,0.02,0.31,10911,6280,0
KXHIGHNY-25MAR09-T52,2025-03-10 05:00:00,0.33,0.99,0.03,0.99,30952,17060,1
KXHIGHNY-25MAR09-B51.5,2025-03-09 05:00:00,0.3,0.5,0.3,0.5,4534,3963,0
KXHIGHNY-25MAR09-B51.5,2025-03-10 05:00:00,0.46,0.95,0.01,0.01,26537,21955,0
KXHIGHNY-25MAR09-B51.5,2025-03-11 04:00:00,0.01,0.01,0.01,0.01,187,22142,0
KXHIGHNY-25MAR09-T45,2025-03-09 05:00:00,0.03,0.04,0.01,0.01,700,700,0
KXHIGHNY-25MAR09-T45,2025-03-10 05:00:00,0.01,0.01,0.01,0.01,189,889,0
KXHIGHNY-25MAR09-B49.5,2025-03-09 05:00:00,0.4,0.46,0.14,0.21,8614,3668,0
KXHIGHNY-25MAR09-B49.5,2025-03-10 05:00:00,0.2,0.32,0.01,0.01,11984,7302,0
KXHIGHNY-25MAR09-B47.5,2025-03-09 05:00:00,0.12,0.18,0.04,0.04,2995,2182,0
KXHIGHNY-25MAR09-B47.5,2025-03-10 05:00:00,0.07,0.07,0.01,0.01,1349,3403,0
KXHIGHNY-25MAR09-B45.5,2025-03-09 05:00:00,0.01,0.01,0.01,0.01,200,200,0
KXHIGHNY-25MAR09-B45.5,2025-03-10 05:00:00,0.01,0.01,0.01,0.01,186,386,0
KXHIGHNY-25MAR08-T47,2025-03-08 05:00:00,0.12,0.3,0.1,0.21,4373,2520,0
KXHIGHNY-25MAR08-T47,2025-03-09 05:00:00,0.2,0.32,0.01,0.01,5623,6848,0
KXHIGHNY-25MAR08-B46.5,2025-03-08 05:00:00,0.37,0.84,0.37,0.52,7461,3869,0
KXHIGHNY-25MAR08-B46.5,2025-03-09 05:00:00,0.55,0.61,0.01,0.01,16198,8207,0
KXHIGHNY-25MAR08-T40,2025-03-09 05:00:00,0.01,0.01,0.01,0.01,289,289,0
KXHIGHNY-25MAR08-B44.5,2025-03-08 05:00:00,0.4,0.4,0.25,0.31,8250,5857,0
KXHIGHNY-25MAR08-B44.5,2025-03-09 05:00:00,0.32,0.99,0.23,0.99,21902,14483,1
KXHIGHNY-25MAR08-B42.5,2025-03-08 05:00:00,0.09,0.13,0.01,0.01,2932,2417,0
KXHIGHNY-25MAR08-B42.5,2025-03-09 05:00:00,0.01,0.08,0.01,0.01,43634,45866,0
KXHIGHNY-25MAR08-B40.5,2025-03-08 05:00:00,0.01,0.05,0.01,0.01,270,270,0
KXHIGHNY-25MAR08-B40.5,2025-03-09 05:00:00,0.01,0.01,0.01,0.01,2891,3075,0
KXHIGHNY-25MAR07-T52,2025-03-07 05:00:00,0.1,0.1,0.01,0.03,405,405,0
KXHIGHNY-25MAR07-T52,2025-03-08 05:00:00,0.03,0.05,0.01,0.02,904,1309,0
KXHIGHNY-25MAR07-T45,2025-03-07 05:00:00,0.05,0.06,0.02,0.02,1877,1877,0
KXHIGHNY-25MAR07-T45,2025-03-08 05:00:00,0.02,0.02,0.01,0.01,953,2177,0
KXHIGHNY-25MAR07-B51.5,2025-03-07 05:00:00,0.19,0.3,0.16,0.16,2216,1149,0
KXHIGHNY-25MAR07-B51.5,2025-03-08 05:00:00,0.16,0.23,0.01,0.01,7382,5451,0
KXHIGHNY-25MAR07-B49.5,2025-03-07 05:00:00,0.4,0.58,0.39,0.54,4039,3610,0
KXHIGHNY-25MAR07-B49.5,2025-03-08 05:00:00,0.55,0.99,0.21,0.99,20394,13084,1
KXHIGHNY-25MAR07-B47.5,2025-03-07 05:00:00,0.22,0.33,0.2,0.3,4364,3503,0
KXHIGHNY-25MAR07-B47.5,2025-03-08 05:00:00,0.29,0.79,0.01,0.01,37883,27754,0
KXHIGHNY-25MAR07-B45.5,2025-03-07 05:00:00,0.06,0.1,0.02,0.03,2815,2805,0
KXHIGHNY-25MAR07-B45.5,2025-03-08 05:00:00,0.04,0.07,0.01,0.01,11892,8701,0
KXHIGHNY-25MAR06-T57,2025-03-06 05:00:00,0.13,0.13,0.02,0.02,1356,857,0
KXHIGHNY-25MAR06-T57,2025-03-07 05:00:00,0.01,0.03,0.01,0.01,876,1732,0
