TimeStamp,AVALANCHE,BLIZZARD,COASTAL_FLOOD,COLD/WIND_CHILL,DEBRIS_FLOW,DENSE_FOG,DENSE_SMOKE,DROUGHT,DUST_DEVIL,DUST_STORM,EXCESSIVE_HEAT,ASTRONOMICAL_LOW_TIDE,EXTREME_COLD/WIND_CHILL,FLASH_FLOOD,FLOOD,FREEZING_FOG,FROST/FREEZE,FUNNEL_CLOUD,HAIL,HEAT,HEAVY_RAIN,HEAVY_SNOW,HIGH_SURF,HIGH_WIND,HURRICANE_(TYPHOON),ICE_STORM,LAKE-EFFECT_SNOW,LAKESHORE_FLOOD,LIGHTNING,MARINE_HAIL,MARINE_HIGH_WIND,MARINE_STRONG_WIND,MARINE_THUNDERSTORM_WIND,RIP_CURRENT,SEICHE,SLEET,SNEAKERWAVE,STORM_SURGE/TIDE,STRONG_WIND,THUNDERSTORM_WIND,TORNADO,TROPICAL_DEPRESSION,TROPICAL_STORM,TSUNAMI,VOLCANIC_ASH,WATERSPOUT,WILDFIRE,WINTER_STORM,WINTER_WEATHER,PRECIPITATION
2020-05,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.0,83.0,1,17,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,2,205,2,0.0,0.0,0.0,0,0.0,0.0,0,2,0.165
2020-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24,1,0.0,0.0,2,64,5,0,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,618,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.17600000000000002
2020-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,133,6,0.0,0.0,2,87,81,13,0,0.0,0,0.0,0.0,0.0,0.0,17,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,666,3,0.0,6.0,0.0,0,0.0,0.0,0,0,0.6580000000000001
2020-08,0.0,0.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,174,4,0.0,0.0,0,30,18,6,0,0.0,3,0.0,0.0,0.0,0.0,4,0,0.0,0,0,1.0,0.0,0.0,0,0.0,27,663,20,0.0,70.0,0.0,0,0.0,0.0,0,0,0.5029999999999999
2020-09,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0,0.0,0.0,0.0,12,0,0.0,4.0,0,0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,3,9,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.39399999999999996
2020-10,0.0,0.0,5.0,0.0,0.0,0.0,0,20.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,154,1,0.0,0.0,0.0,0,0.0,0.0,0,8,0.505
2020-11,0.0,0.0,1.0,0.0,0.0,0.0,0,13.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0,27,0.0,0.0,4.0,4.0,0,0,0.0,0,0,0.0,1.0,0.0,0,0.0,3,317,1,0.0,0.0,0.0,0,0.0,0.0,1,3,0.399
2020-12,1.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,30,31,0.0,0.0,0,0,0,0,54,0.0,50,0.0,0.0,14.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0.0,134,28,0.46099999999999997
2021-01,0.0,0.0,0.0,37.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,7,0.0,6,0.0,2.0,20.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,36,180,0.46099999999999997
2021-02,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,27,0.0,1,0.0,12.0,19.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,207,333,0.5129999999999999
2021-03,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0,60,0.0,0.0,0.0,3.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,93,0,0.0,0.0,0.0,0,0.0,2.0,0,1,0.34099999999999997
2021-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,1.0,1,11,0,0,2,0.0,38,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,27,52,2,0.0,0.0,0.0,0,0.0,2.0,0,20,0.26899999999999996
2021-05,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6,0,0.0,0.0,0,9,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,237,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0.43599999999999994
2021-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,15.0,0.0,0.0,49,9,0.0,0.0,1,71,44,0,0,0.0,0,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,698,3,0.0,0.0,0.0,0,0.0,0.0,0,0,0.262
2021-07,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,259,20,0.0,0.0,4,107,17,16,0,0.0,0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1034,29,0.0,10.0,0.0,0,0.0,0.0,0,0,1.109
2021-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,28.0,0.0,0.0,229,14,0.0,0.0,0,14,56,47,0,0.0,0,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,417,10,2.0,7.0,0.0,0,0.0,0.0,0,0,1.032
2021-09,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,313,20,0.0,0.0,2,8,0,14,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,172,13,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0029999999999997
2021-10,0.0,0.0,21.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,82,34,0.0,0.0,1,0,0,0,0,0.0,12,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,63,14,0.0,0.0,0.0,0,0.0,0.0,0,0,0.526
2021-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,19,0,0,0,0.0,3,0.0,0.0,3.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,35,11,0.0,0.0,0.0,0,0.0,0.0,5,20,0.11200000000000002
2021-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,64,0.0,0.0,1.0,9.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,56,22,0,0.0,0.0,0.0,0,0.0,0.0,2,100,0.13900000000000004
2022-01,0.0,12.0,4.0,85.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,79.0,1,0,0.0,0.0,0,1,0,0,52,0.0,1,0.0,10.0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,6,0,0.0,0.0,0.0,0,0.0,0.0,147,243,0.429
2022-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,3,22,0.0,0.0,0,0,0,0,18,0.0,6,0.0,13.0,4.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,47,14,0,0.0,0.0,0.0,0,0.0,0.0,92,217,0.32300000000000006
2022-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,0.0,2,1,0.0,0.0,0,2,0,0,35,0.0,18,0.0,0.0,2.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,34,263,3,0.0,0.0,0.0,0,0.0,0.0,67,97,0.23900000000000002
2022-04,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,35,0.0,0.0,0,9,0,0,16,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,35,1,0.0,0.0,0.0,0,0.0,0.0,15,15,0.45299999999999996
2022-05,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9,4,0.0,0.0,1,65,0,6,0,0.0,4,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2.0,0.0,0.0,0,0.0,1,243,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0.45199999999999996
2022-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,13,2,0.0,0.0,0,47,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,228,1,0.0,0.0,0.0,0,0.0,1.0,0,0,0.292
2022-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,32,0,0.0,0.0,0,45,36,5,0,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,534,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0.4549999999999999
2022-08,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0,17.0,0.0,0.0,35,3,0.0,0.0,1,17,43,31,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,200,2,0.0,0.0,0.0,0,0.0,1.0,0,0,0.17099999999999999
2022-09,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0,0.0,0.0,0.0,31,9,0.0,1.0,0,3,0,2,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,40,3,0.0,0.0,0.0,0,0.0,1.0,0,0,0.41000000000000003
2022-10,0.0,0.0,12.0,0.0,0.0,31.0,0,4.0,0.0,0,0.0,0.0,0.0,1,1,0.0,2.0,0,0,0,0,0,0.0,6,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.508
2022-11,0.0,0.0,0.0,0.0,0.0,17.0,0,2.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,19,0,7,0,0.0,7,0.0,0.0,29.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,8,18,0,0.0,0.0,0.0,0,0.0,1.0,2,81,0.31500000000000006
2022-12,0.0,10.0,21.0,58.0,0.0,39.0,0,0.0,0.0,0,0.0,0.0,24.0,2,7,0.0,0.0,0,0,0,0,0,0.0,34,0.0,3.0,19.0,4.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,41,6,0,0.0,0.0,0.0,0,0.0,0.0,76,140,0.583
2023-01,0.0,0.0,0.0,0.0,0.0,21.0,0,0.0,0.0,0,0.0,0.0,0.0,0,4,0.0,0.0,0,0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,20,78,0.438
2023-02,0.0,0.0,0.0,7.0,0.0,22.0,0,0.0,0.0,0,0.0,0.0,38.0,0,0,0.0,0.0,0,13,0,0,18,0.0,15,0.0,6.0,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,30,20,1,0.0,0.0,0.0,0,0.0,0.0,6,83,0.128
2023-03,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3.0,0.0,0,3,0,0,20,0.0,22,0.0,0.0,3.0,3.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,20,14,0,0.0,0.0,0.0,0,0.0,0.0,69,65,0.33199999999999996
2023-04,0.0,0.0,0.0,0.0,2.0,17.0,0,0.0,0.0,0,0.0,0.0,0.0,9,9,0.0,0.0,1,38,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,279,15,0.0,0.0,0.0,0,0.0,2.0,0,0,0.7699999999999999
2023-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,4,0.0,69.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.128
2023-06,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,28,7,0.0,0.0,3,72,0,0,0,0.0,0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,220,5,0.0,0.0,0.0,0,0.0,0.0,0,0,0.162
2023-07,0.0,0.0,0.0,0.0,0.0,22.0,0,0.0,0.0,0,0.0,0.0,0.0,326,32,0.0,0.0,7,59,18,1,0,0.0,0,0.0,0.0,0.0,0.0,10,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,792,7,0.0,0.0,0.0,0,0.0,0.0,0,0,0.534
2023-08,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,37,13,0.0,0.0,5,76,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,431,27,0.0,0.0,0.0,0,0.0,0.0,0,0,0.6559999999999999
2023-09,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,143,7,0.0,0.0,1,60,14,0,0,1.0,2,0.0,0.0,0.0,0.0,7,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,326,1,0.0,0.0,0.0,0,0.0,0.0,0,0,1.425
2023-10,0.0,0.0,0.0,0.0,0.0,38.0,0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.38999999999999996
2023-11,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0,3,0.0,0.0,15.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0,19,0.29500000000000004
2023-12,0.0,0.0,20.0,0.0,0.0,59.0,0,0.0,0.0,0,0.0,0.0,0.0,71,135,0.0,0.0,0,0,0,0,2,0.0,28,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,2,0,0.0,0.0,0.0,0,0.0,0.0,6,34,0.6709999999999999
2024-01,0.0,0.0,63.0,0.0,0.0,35.0,0,0.0,0.0,0,0.0,1.0,0.0,6,19,0.0,0.0,0,0,0,0,74,0.0,95,0.0,0.0,14.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,31,0,0,0.0,0.0,0.0,0,0.0,0.0,45,270,0.5280000000000001
2024-02,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,54,0.0,35,0.0,0.0,8.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,22,6,1,0.0,0.0,0.0,0,0.0,0.0,31,98,0.20500000000000002
2024-03,0.0,0.0,13.0,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0.0,0,5,0.0,0.0,0,14,0,0,10,0.0,32,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,29,0,0,0.0,0.0,0.0,0,0.0,0.0,30,34,0.9059999999999999
2024-04,0.0,0.0,24.0,0.0,0.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,84,32,0.0,0.0,0,101,0,0,0,0.0,16,0.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,7,57,0,0.0,0.0,0.0,0,0.0,0.0,12,21,0.34699999999999986
2024-05,0.0,0.0,0.0,0.0,0.0,14.0,0,0.0,0.0,0,0.0,0.0,0.0,14,2,0.0,0.0,1,35,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,179,15,0.0,0.0,0.0,0,0.0,0.0,0,0,0.41100000000000003
2024-06,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0,20.0,0.0,0.0,34,2,0.0,0.0,1,33,80,2,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,1.0,0.0,0.0,0,0.0,8,889,10,0.0,0.0,0.0,0,0.0,0.0,0,0,0.171
2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.0,0,76.0,0.0,0.0,55,3,0.0,0.0,10,19,57,1,0,0.0,0,0.0,0.0,0.0,0.0,5,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0,762,24,0.0,0.0,0.0,0,0.0,0.0,0,0,0.42000000000000004
2024-08,0.0,0.0,0.0,0.0,0.0,2.0,0,16.0,0.0,0,19.0,1.0,0.0,331,31,0.0,0.0,0,66,7,0,0,0.0,11,0.0,0.0,0.0,0.0,2,0,0.0,0,0,1.0,0.0,0.0,0,0.0,15,381,7,0.0,0.0,0.0,0,0.0,0.0,0,0,0.702
2024-09,0.0,0.0,8.0,0.0,0.0,20.0,0,4.0,0.0,0,0.0,0.0,0.0,18,2,0.0,0.0,2,19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,54,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0.158
2024-10,0.0,0.0,2.0,0.0,0.0,11.0,0,4.0,0.0,0,0.0,0.0,0.0,0,0,0.0,5.0,0,9,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,68,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.001
2024-11,0.0,0.0,6.0,0.0,0.0,0.0,0,29.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,26,0.0,0,0.0,0.0,13.0,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,46,1,0.0,0.0,0.0,0,0.0,2.0,15,33,0.335
2024-12,0.0,0.0,0.0,1.0,0.0,34.0,0,23.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,5,0.0,11,0.0,0.0,47.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,17,3,0,0.0,0.0,0.0,0,0.0,0.0,21,111,0.453
